CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÜZET UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/objects/010b.jpg,stimuli/scenes/012a.jpg,stimuli/objects/010a.jpg,lure,dist2,target,dist1,0,1,1,1,0,39,39,56,,,,,,,784.8412965498865,785.8685257807374,785.8685257807374,785.8685257807374,785.8685257807374,788.8675383348018,788.8675383348018,788.8675383348018,788.8675383348018,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR UTCA,stimuli/objects/118a.jpg,object,0,stimuli/objects/118a.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,dist2,dist1,lure,target,0,1,1,1,0,40,40,28,,,,,,,790.8563700951636,791.8777147755027,791.8777147755027,791.8777147755027,791.8777147755027,794.8742675799876,794.8742675799876,794.8742675799876,794.8742675799876,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/077a.jpg,object,0,stimuli/objects/077a.jpg,stimuli/objects/077a.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/077b.jpg,target,dist1,dist2,lure,0,1,1,1,0,41,41,74,,,,,,,796.860797893256,797.8816213272512,797.8816213272512,797.8816213272512,797.8816213272512,800.8895774930716,800.8895774930716,800.8895774930716,800.8895774930716,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEGELŐ UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/039a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/objects/039b.jpg,dist1,target,lure,dist2,0,1,1,1,0,42,42,70,,,,,,,802.870162608102,803.8962771911174,803.8962771911174,803.8962771911174,803.8962771911174,806.8988224677742,806.8988224677742,806.8988224677742,806.8988224677742,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VÁSÁR UTCA,stimuli/scenes/089a.jpg,scene,0,stimuli/scenes/089a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,target,lure,dist2,dist1,0,1,1,1,0,43,43,41,,,,,,,808.8854936677963,809.9105256386101,809.9105256386101,809.9105256386101,809.9105256386101,812.9276851061732,812.9276851061732,812.9276851061732,812.9276851061732,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HORGONY UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,stimuli/objects/092b.jpg,stimuli/objects/092a.jpg,lure,target,dist2,dist1,0,1,1,1,0,44,44,26,,,,,,,814.9005566406995,815.9290006626397,815.9290006626397,815.9290006626397,815.9290006626397,818.9345375094563,818.9345375094563,818.9345375094563,818.9345375094563,space,,820.9169560074806,820.9169560074806,6.693007361143827,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BOHÓC UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/objects/040b.jpg,stimuli/objects/040a.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,dist2,dist1,target,lure,0,1,1,1,0,45,45,17,,,,,,,827.6341398563236,828.659124866128,828.659124866128,828.659124866128,828.659124866128,831.6585616338998,831.6585616338998,831.6585616338998,831.6585616338998,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MENTA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,0,1,1,1,0,46,46,67,,,,,,,833.6485829930753,834.677601756528,834.677601756528,834.677601756528,834.677601756528,837.693418296054,837.693418296054,837.693418296054,837.693418296054,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZONGORA UTCA,stimuli/objects/034a.jpg,object,0,stimuli/objects/034a.jpg,stimuli/objects/034a.jpg,stimuli/objects/034b.jpg,stimuli/objects/016b.jpg,stimuli/objects/016a.jpg,target,lure,dist2,dist1,0,1,1,1,0,47,47,31,,,,,,,839.6515020988882,840.6794463340193,840.6794463340193,840.6794463340193,840.6794463340193,843.689784809947,843.689784809947,843.689784809947,843.689784809947,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TELEFON UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,stimuli/objects/094a.jpg,dist2,lure,target,dist1,0,1,1,1,0,48,48,27,,,,,,,845.6648551579565,846.6946868915111,846.6946868915111,846.6946868915111,846.6946868915111,849.6907492391765,849.6907492391765,849.6907492391765,849.6907492391765,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TOLMÁCS UTCA,stimuli/scenes/082a.jpg,scene,0,stimuli/scenes/082a.jpg,stimuli/scenes/082b.jpg,stimuli/objects/081b.jpg,stimuli/objects/081a.jpg,stimuli/scenes/082a.jpg,lure,dist2,dist1,target,0,1,1,1,0,49,49,2,,,,,,,851.6659940648824,852.693349564448,852.693349564448,852.693349564448,852.693349564448,855.6830449905246,855.6830449905246,855.6830449905246,855.6830449905246,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PAPRIKA UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/033b.jpg,stimuli/scenes/023b.jpg,stimuli/objects/033a.jpg,dist1,lure,dist2,target,0,1,1,1,0,50,50,30,,,,,,,857.6823072824627,858.7090140227228,858.7090140227228,858.7090140227228,858.7090140227228,861.7025457117707,861.7025457117707,861.7025457117707,861.7025457117707,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÁLLOMÁS UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,dist1,dist2,lure,target,0,1,1,1,0,51,51,42,,,,,,,863.6915603447706,864.7163506634533,864.7163506634533,864.7163506634533,864.7163506634533,867.7277779728174,867.7277779728174,867.7277779728174,867.7277779728174,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOLYÓ UTCA,stimuli/scenes/035a.jpg,scene,0,stimuli/scenes/035a.jpg,stimuli/objects/034a.jpg,stimuli/scenes/035a.jpg,stimuli/objects/034b.jpg,stimuli/scenes/035b.jpg,dist1,target,dist2,lure,0,1,1,1,0,52,52,61,,,,,,,869.692981954664,870.7163553293794,870.7163553293794,870.7163553293794,870.7163553293794,873.7152257543057,873.7152257543057,873.7152257543057,873.7152257543057,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LABDA UTCA,stimuli/objects/082a.jpg,object,0,stimuli/objects/082a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,dist1,dist2,lure,target,0,1,1,1,0,53,53,72,,,,,,,875.7036622259766,876.7261849977076,876.7261849977076,876.7261849977076,876.7261849977076,879.7262437772006,879.7262437772006,879.7262437772006,879.7262437772006,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESZTYŰ UTCA,stimuli/scenes/040a.jpg,scene,1,stimuli/scenes/105a.jpg,stimuli/objects/096b.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/objects/096a.jpg,dist2,target,lure,dist1,0,1,1,1,0,54,54,16,,,,,,,881.714710727334,882.7441353537142,882.7441353537142,882.7441353537142,882.7441353537142,885.7341564018279,885.7341564018279,885.7341564018279,885.7341564018279,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/030b.jpg,dist1,target,lure,dist2,0,1,1,1,0,55,55,12,,,,,,,887.7185193113983,888.7467711325735,888.7467711325735,888.7467711325735,888.7467711325735,891.7411901224405,891.7411901224405,891.7411901224405,891.7411901224405,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉSŰ UTCA,stimuli/objects/084a.jpg,object,0,stimuli/objects/084a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,dist2,dist1,target,lure,0,1,1,1,0,56,56,23,,,,,,,893.7310976535082,894.7466566823423,894.7466566823423,894.7466566823423,894.7466566823423,897.7448789700866,897.7448789700866,897.7448789700866,897.7448789700866,None,894.7466566823423,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ASZTAL UTCA,stimuli/scenes/120a.jpg,scene,2,stimuli/objects/035a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/079a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,dist2,dist1,lure,target,0,1,1,1,0,57,57,24,,,,,,,899.7366111762822,900.7593472972512,900.7593472972512,900.7593472972512,900.7593472972512,903.7809274084866,903.7809274084866,903.7809274084866,903.7809274084866,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS UTCA,stimuli/scenes/021a.jpg,scene,0,stimuli/scenes/021a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/021a.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/022a.jpg,dist2,target,lure,dist1,0,1,1,1,0,58,58,68,,,,,,,905.7413002196699,906.7668251357973,906.7668251357973,906.7668251357973,906.7668251357973,909.773325169459,909.773325169459,909.773325169459,909.773325169459,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SÜTŐ UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/scenes/038a.jpg,lure,dist2,dist1,target,0,1,1,1,0,59,59,5,,,,,,,911.7501125857234,912.7762277908623,912.7762277908623,912.7762277908623,912.7762277908623,915.7729780860245,915.7729780860245,915.7729780860245,915.7729780860245,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RIBIZLI UTCA,stimuli/objects/088a.jpg,object,0,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/065a.jpg,stimuli/objects/088a.jpg,stimuli/objects/065b.jpg,lure,dist1,target,dist2,0,1,1,1,0,60,60,34,,,,,,,917.7590807657689,918.7799390312284,918.7799390312284,918.7799390312284,918.7799390312284,921.8016864638776,921.8016864638776,921.8016864638776,921.8016864638776,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEVÉL UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/objects/052b.jpg,dist1,target,lure,dist2,0,1,1,1,0,61,61,8,,,,,,,923.7724801655859,924.7977752480656,924.7977752480656,924.7977752480656,924.7977752480656,927.8126040324569,927.8126040324569,927.8126040324569,927.8126040324569,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VIHAR UTCA,stimuli/objects/048a.jpg,object,2,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/100a.jpg,lure,dist2,target,dist1,0,1,1,1,0,62,62,65,,,,,,,929.780705973506,930.8087951373309,930.8087951373309,930.8087951373309,930.8087951373309,933.8255319464952,933.8255319464952,933.8255319464952,933.8255319464952,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZAXOFON UTCA,stimuli/objects/117a.jpg,object,0,stimuli/objects/117a.jpg,stimuli/scenes/021a.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,stimuli/scenes/021b.jpg,dist1,target,lure,dist2,0,1,1,1,0,63,63,20,,,,,,,935.7935760393739,936.8275040369481,936.8275040369481,936.8275040369481,936.8275040369481,939.8219693675637,939.8219693675637,939.8219693675637,939.8219693675637,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZILVA UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/049b.jpg,stimuli/objects/105b.jpg,stimuli/objects/049a.jpg,stimuli/objects/105a.jpg,dist2,lure,dist1,target,0,1,1,1,0,64,64,36,,,,,,,941.809986602515,942.8319290373474,942.8319290373474,942.8319290373474,942.8319290373474,945.8287272248417,945.8287272248417,945.8287272248417,945.8287272248417,None,942.8319290373474,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TORONY UTCA,stimuli/scenes/094a.jpg,scene,2,stimuli/objects/054a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,dist1,dist2,lure,target,0,1,1,1,0,65,65,62,,,,,,,947.8222125750035,948.8453956134617,948.8453956134617,948.8453956134617,948.8453956134617,951.8761441931129,951.8761441931129,951.8761441931129,951.8761441931129,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉSZEK UTCA,stimuli/objects/042a.jpg,object,1,stimuli/objects/044a.jpg,stimuli/scenes/020b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/020a.jpg,stimuli/objects/044b.jpg,dist2,target,dist1,lure,0,1,1,1,0,66,66,10,,,,,,,953.8316317144781,954.8582890052348,954.8582890052348,954.8582890052348,954.8582890052348,957.8551599700004,957.8551599700004,957.8551599700004,957.8551599700004,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÜKÖR UTCA,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,dist2,dist1,target,lure,0,1,1,1,0,67,67,25,,,,,,,959.842937419191,960.8711425885558,960.8711425885558,960.8711425885558,960.8711425885558,963.8700658846647,963.8700658846647,963.8700658846647,963.8700658846647,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZÁSZLÓ UTCA,stimuli/scenes/103a.jpg,scene,2,stimuli/objects/037a.jpg,stimuli/scenes/102b.jpg,stimuli/objects/037b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/037a.jpg,dist2,lure,dist1,target,0,1,1,1,0,68,68,60,,,,,,,965.843529574573,966.873299729079,966.873299729079,966.873299729079,966.873299729079,969.8785591572523,969.8785591572523,969.8785591572523,969.8785591572523,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESELYŰ UTCA,stimuli/objects/003a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/029a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/029b.jpg,stimuli/scenes/100a.jpg,dist1,lure,dist2,target,0,1,1,1,0,69,69,6,,,,,,,971.8463286329061,972.876123977825,972.876123977825,972.876123977825,972.876123977825,975.8643607832491,975.8643607832491,975.8643607832491,975.8643607832491,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SALÁTA UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/scenes/099a.jpg,dist2,lure,target,dist1,0,1,1,1,0,70,70,73,,,,,,,977.8633182886988,978.8915007561445,978.8915007561445,978.8915007561445,978.8915007561445,981.8976114094257,981.8976114094257,981.8976114094257,981.8976114094257,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,stimuli/scenes/052b.jpg,target,dist2,dist1,lure,0,1,1,1,0,71,71,19,,,,,,,983.8717135954648,984.8926349952817,984.8926349952817,984.8926349952817,984.8926349952817,987.9021604992449,987.9021604992449,987.9021604992449,987.9021604992449,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/objects/094a.jpg,lure,dist2,dist1,target,0,1,1,1,0,72,72,40,,,,,,,989.8847656007856,990.9085345752537,990.9085345752537,990.9085345752537,990.9085345752537,993.9191949423403,993.9191949423403,993.9191949423403,993.9191949423403,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,dist2,dist1,lure,target,0,1,1,1,0,73,73,54,,,,,,,995.888709474355,996.909268239513,996.909268239513,996.909268239513,996.909268239513,999.913110723719,999.913110723719,999.913110723719,999.913110723719,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,dist1,dist2,target,lure,0,1,1,1,0,74,74,66,,,,,,,1001.8967701364309,1002.9288871455938,1002.9288871455938,1002.9288871455938,1002.9288871455938,1005.9157981295139,1005.9157981295139,1005.9157981295139,1005.9157981295139,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOSÁR UTCA,stimuli/objects/057a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/005b.jpg,stimuli/objects/005a.jpg,target,lure,dist2,dist1,0,1,1,1,0,75,75,38,,,,,,,1007.9043869953603,1008.9247062858194,1008.9247062858194,1008.9247062858194,1008.9247062858194,1011.9361597187817,1011.9361597187817,1011.9361597187817,1011.9361597187817,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,0,1,1,1,0,76,76,59,,,,,,,1013.9060039166361,1014.9276278801262,1014.9276278801262,1014.9276278801262,1014.9276278801262,1017.9426970724016,1017.9426970724016,1017.9426970724016,1017.9426970724016,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRTYA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/008b.jpg,dist1,lure,target,dist2,0,1,1,1,0,77,77,64,,,,,,,1019.9221100043505,1020.944787658751,1020.944787658751,1020.944787658751,1020.944787658751,1023.9505820181221,1023.9505820181221,1023.9505820181221,1023.9505820181221,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SIRÁLY UTCA,stimuli/objects/081a.jpg,object,0,stimuli/objects/081a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,target,lure,dist1,dist2,0,1,1,1,0,78,78,50,,,,,,,1025.9321542680264,1026.958138851449,1026.958138851449,1026.958138851449,1026.958138851449,1029.9558286964893,1029.9558286964893,1029.9558286964893,1029.9558286964893,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,1,1,1,0,79,79,21,,,,,,,1031.94668604061,1032.9659684374928,1032.9659684374928,1032.9659684374928,1032.9659684374928,1035.963960269466,1035.963960269466,1035.963960269466,1035.963960269466,None,1032.9659684374928,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,1037.953400047496,,,,,,
